name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,source
Morioka,39.694,141.153,2020-01-01,0.2,-2.3,-1.5,-3.8,-8,-6.3,-5.4,75.6,0.5,100,4.17,"rain,snow",0.6,4.3,,22.3,22.3,15.6,5.4,235,1018.5,42.6,13.4,72.9,6.2,3,,2020-01-01T06:56:19,2020-01-01T16:20:53,obs
Morioka,39.694,141.153,2020-01-02,2.1,-2.1,0,-1.2,-7.7,-3.7,-4.9,70.8,0,0,0,"rain,snow",0.4,4.7,50,20.5,20.5,12.1,5.4,248.7,1020,28.6,16.7,112.5,9.7,5,,2020-01-02T06:56:28,2020-01-02T16:21:41,obs
Morioka,39.694,141.153,2020-01-03,4.3,-4.3,0.2,1.3,-6.7,-2.6,-4.7,71.2,0,0,0,,0,3.9,,18.3,18.3,9.6,1.8,228.5,1015.8,38.6,14.5,82.8,7.2,4,,2020-01-03T06:56:34,2020-01-03T16:22:32,obs
Morioka,39.694,141.153,2020-01-04,2.9,-3.8,-0.5,-0.7,-4.8,-2.5,-7.1,62.2,0,0,0,,0,3.1,35.3,18.3,18.3,8.2,1.8,291.5,1014.9,44.3,17.1,96,8.3,4,,2020-01-04T06:56:38,2020-01-04T16:23:23,obs
Morioka,39.694,141.153,2020-01-05,0.7,-5.9,-2.4,-1.1,-8.4,-5.1,-6.6,73.8,0,0,0,,0,3,,16.5,16.5,7.7,3.6,348.2,1020.5,45.3,16.3,85.7,7.3,3,,2020-01-05T06:56:40,2020-01-05T16:24:17,obs
Morioka,39.694,141.153,2020-01-06,3.7,-1.6,1,0.5,-5.6,-2.5,-5.9,60.5,0,0,0,,0,2.8,42.5,18.4,18.4,12.5,5.4,311.1,1025.2,45.3,15.6,110.2,9.6,5,,2020-01-06T06:56:40,2020-01-06T16:25:11,obs
Morioka,39.694,141.153,2020-01-07,1.8,-7.3,-2.1,1.8,-10.1,-3.6,-6.7,72.3,0.5,100,4.17,"rain,snow",8.1,4.7,,10.4,10.4,4.8,0,39.6,1027.2,61.9,18.7,90.9,7.9,5,,2020-01-07T06:56:38,2020-01-07T16:26:07,obs
Morioka,39.694,141.153,2020-01-08,2.2,-1.4,0.2,0.6,-3.3,-1.5,-0.1,97.7,17.009,100,16.67,"rain,snow",5.2,14.1,,22.3,22.3,7.1,0,4.7,1006.8,83,5.9,20.5,1.6,1,,2020-01-08T06:56:33,2020-01-08T16:27:04,obs
Morioka,39.694,141.153,2020-01-09,4.6,-3,2.6,4.6,-7.1,0,0.8,87.7,0.516,100,12.5,"rain,snow",0,10.7,,20.5,20.5,10.7,1.8,2.9,1008.9,67.6,11.5,72.8,6.3,3,,2020-01-09T06:56:27,2020-01-09T16:28:03,obs
Morioka,39.694,141.153,2020-01-10,4.3,0.2,1.9,3,-3.8,-0.3,-2.6,73.9,0,0,0,,0,8.2,,16.5,16.5,8.3,3.6,7.2,1017.6,46.7,17.3,122.1,10.6,5,,2020-01-10T06:56:18,2020-01-10T16:29:02,obs
Morioka,39.694,141.153,2020-01-11,4.5,-0.8,1.2,3,-5.3,-0.2,-0.2,90.6,0.1,100,4.17,rain,0,7.8,,16.5,16.5,6.5,1.8,202,1014.9,60.4,14.5,76.6,6.6,3,,2020-01-11T06:56:07,2020-01-11T16:30:03,obs
Morioka,39.694,141.153,2020-01-12,1.6,-2.6,-0.4,1.6,-5.5,-1.5,-0.5,98.7,4.498,100,4.17,"rain,snow",0,7.1,,11.9,11.9,4.6,1.8,106.4,1012.1,73.6,12.3,70.9,6.2,4,,2020-01-12T06:55:53,2020-01-12T16:31:04,obs
Morioka,39.694,141.153,2020-01-13,4.8,-2.4,0.5,3.5,-6.5,-1.3,-1.7,86,0,0,0,,0,6.6,,11.2,11.2,6.5,1.8,350,1013.5,67.3,13.1,81.2,7,4,,2020-01-13T06:55:38,2020-01-13T16:32:07,obs
Morioka,39.694,141.153,2020-01-14,2.5,-2.3,-0.9,2.5,-4.4,-2.1,-2.6,87.9,0.4,100,12.5,"rain,snow",0,5.1,,9.3,9.3,5,1.8,13.2,1021.4,68.3,13.8,84.8,7.3,4,,2020-01-14T06:55:20,2020-01-14T16:33:10,obs
Morioka,39.694,141.153,2020-01-15,3.7,-4.3,-0.4,0.4,-8.3,-3.4,-2.8,84.9,0.5,100,4.17,"rain,snow",2,5.6,,18.3,18.3,9.6,3.6,352,1019.2,71.2,13.9,78.4,6.7,3,,2020-01-15T06:55:00,2020-01-15T16:34:15,obs
Morioka,39.694,141.153,2020-01-16,2.1,-1.4,0.5,1.3,-4.2,-1.7,-3.3,76.6,0.5,100,4.17,"rain,snow",1.2,7.6,,13,13,7.5,1.8,190.4,1020.1,54.6,14.8,97.8,8.4,4,,2020-01-16T06:54:38,2020-01-16T16:35:20,obs
Morioka,39.694,141.153,2020-01-17,4.3,-2.3,0.7,0.7,-4.3,-1.8,-4.1,71.6,0,0,0,,0,6.9,,16.5,16.5,9.1,3.6,221.4,1020.1,56.2,16.7,101.6,8.8,4,,2020-01-17T06:54:14,2020-01-17T16:36:26,obs
Morioka,39.694,141.153,2020-01-18,2.1,-7.1,-2.3,-1.1,-11,-6.1,-6.6,73.3,0,0,0,,0,6.1,,16.6,16.6,11.3,5.4,3.2,1018.3,65.8,18,77.2,6.6,3,,2020-01-18T06:53:48,2020-01-18T16:37:33,obs
Morioka,39.694,141.153,2020-01-19,4.8,-6.1,-0.7,3.1,-11,-2.3,-5.7,71.4,0,0,0,"rain,snow",3.5,7.3,,14.8,14.8,5.8,0,146.5,1015,58.1,18.8,119.4,10.3,5,,2020-01-19T06:53:20,2020-01-19T16:38:40,obs
Morioka,39.694,141.153,2020-01-20,6,-1.1,1.5,2.6,-3.9,-1.4,-0.9,85.6,1,100,4.17,"rain,snow",2.3,11,42.5,22.3,22.3,11.6,1.8,207.7,1010.5,56.3,15.3,104.3,8.9,5,,2020-01-20T06:52:50,2020-01-20T16:39:48,obs
Morioka,39.694,141.153,2020-01-21,2.4,-1.4,0,0.1,-5.4,-3.2,-5,71.4,1.999,100,4.17,"rain,snow",0,8.6,38.9,22.3,22.3,11.6,1.8,277,1019.8,51.9,15.1,98.6,8.5,4,,2020-01-21T06:52:18,2020-01-21T16:40:57,obs
Morioka,39.694,141.153,2020-01-22,3.8,-5.6,-1.2,0.7,-9.8,-4.2,-4.9,76.7,0,0,0,,0,6.2,,18.3,18.3,9.7,1.8,158.2,1028.1,62.6,16.3,92.3,8,4,,2020-01-22T06:51:43,2020-01-22T16:42:06,obs
Morioka,39.694,141.153,2020-01-23,5.1,-2.6,0.6,4.6,-5.3,-0.5,-1.4,87,0.4,100,4.17,rain,0,2.3,,7.6,7.6,4.9,1.8,162.6,1022.5,78.3,15.4,58.2,5,3,,2020-01-23T06:51:07,2020-01-23T16:43:15,obs
Morioka,39.694,141.153,2020-01-24,6.3,-3.8,0.1,3,-6.1,-2.8,-4.1,76.1,0,0,0,,0,0,55.4,25.9,25.9,11.6,3.6,277.7,1022.6,37,15.7,110.5,9.3,5,,2020-01-24T06:50:29,2020-01-24T16:44:25,obs
Morioka,39.694,141.153,2020-01-25,1.6,-3.3,-0.8,-3,-6.4,-4.8,-9,54.4,0,0,0,"rain,snow",1,0.6,46.4,25.9,25.9,13.8,5.4,269.4,1029.3,33.3,19,137.6,12,5,,2020-01-25T06:49:48,2020-01-25T16:45:36,obs
Morioka,39.694,141.153,2020-01-26,3.3,-7.6,-1.9,2,-10.5,-4.5,-9.1,59.9,0,0,0,,0,1,,16.5,16.5,8.1,1.8,300.5,1028,45.3,17.7,135.1,11.6,6,,2020-01-26T06:49:06,2020-01-26T16:46:46,obs
Morioka,39.694,141.153,2020-01-27,4.7,-6.4,-0.7,3.1,-8.4,-2.5,-6.9,64.6,0,0,0,,0,1,,14.7,14.7,6.4,1.8,11.5,1027.9,63.5,17.8,84.9,7.2,4,,2020-01-27T06:48:22,2020-01-27T16:47:57,obs
Morioka,39.694,141.153,2020-01-28,6,-1.8,1.7,4.5,-4.6,0.2,-2.1,77.5,0.501,100,4.17,rain,0,1,,13,13,5.8,0,117.9,1024.2,85.1,13.8,37.2,3.3,2,,2020-01-28T06:47:36,2020-01-28T16:49:08,obs
Morioka,39.694,141.153,2020-01-29,5.3,0.4,3,3,-1.6,0.5,2.5,96.4,8.022,100,16.67,"rain,snow",0,0.4,,22.3,22.3,10.6,0,2.6,1010.2,76,8.5,22.2,1.9,1,,2020-01-29T06:46:49,2020-01-29T16:50:20,obs
Morioka,39.694,141.153,2020-01-30,6.2,2.6,4,6.1,-2.7,1.3,2,87.7,2.005,100,4.17,rain,0,0,,25.9,25.9,11.9,3.6,6.5,998,55.3,15.5,69.7,5.9,3,,2020-01-30T06:45:59,2020-01-30T16:51:31,obs
Morioka,39.694,141.153,2020-01-31,6.6,0.9,3.5,3.7,-1.6,0.9,-1,73.5,0,0,0,,0,0,40.7,20.5,20.5,10.8,1.8,238.5,1001.4,45.7,17.1,122.4,10.5,5,,2020-01-31T06:45:08,2020-01-31T16:52:43,obs
Morioka,39.694,141.153,2020-02-01,6.1,-0.3,2.5,4.7,-4.6,1.1,0.3,86.1,0.002,100,8.33,"rain,snow",0,0,,14.7,14.7,6.4,1.8,214.9,1011.9,67.9,12.4,98.3,8.4,4,,2020-02-01T06:44:15,2020-02-01T16:53:55,obs
Morioka,39.694,141.153,2020-02-02,5.7,-1.4,2,3,-3.4,-0.2,-3.2,70.4,0,0,0,,0,0,,18.4,18.4,9,1.8,254.9,1020.8,52.1,14.1,127.2,11,5,,2020-02-02T06:43:20,2020-02-02T16:55:07,obs
Morioka,39.694,141.153,2020-02-03,3.4,-4.3,-0.3,1.2,-5.7,-2.7,-2.7,84.1,3.998,100,4.17,"rain,snow",0,0,37.1,24.1,24.1,9.6,1.8,216.6,1017.4,59.8,16.3,96.5,8.2,4,,2020-02-03T06:42:23,2020-02-03T16:56:18,obs
Morioka,39.694,141.153,2020-02-04,1.7,-2.9,-0.5,0.1,-7.6,-3.5,-6.6,65.2,0,0,0,,0,0,44.6,22.3,22.3,10.3,3.6,299.9,1020.7,38.4,17.8,124.2,10.8,5,,2020-02-04T06:41:25,2020-02-04T16:57:30,obs
Morioka,39.694,141.153,2020-02-05,-1.6,-4.8,-2.6,-2.7,-10.3,-6.8,-3.9,91,4.002,100,12.5,"rain,snow",0,0,,22.3,22.3,13.1,1.8,346.9,1013,57.7,11.1,102,8.9,4,,2020-02-05T06:40:26,2020-02-05T16:58:42,obs
Morioka,39.694,141.153,2020-02-06,-2.5,-7.6,-5.4,-6.1,-13.8,-9.8,-10.2,70.6,1,100,8.33,snow,0,0,35.3,20.5,20.5,11.3,3.6,344,1022.1,52.6,18,114.8,9.9,4,,2020-02-06T06:39:24,2020-02-06T16:59:54,obs
Morioka,39.694,141.153,2020-02-07,0.4,-9.4,-3.9,-3.3,-14.4,-7.6,-6,85.8,0,0,0,,0,0,,18.4,18.4,10.9,1.8,170.8,1024,42.8,18.1,105.8,9.1,4,,2020-02-07T06:38:22,2020-02-07T17:01:05,obs
Morioka,39.694,141.153,2020-02-08,1.8,-5.8,-1.4,-1.9,-8.4,-4.6,-5.3,76.9,0.5,100,4.17,"rain,snow",0,0,35.3,20.5,20.5,10.5,3.6,287,1014.9,35.9,15.2,133.8,11.6,5,,2020-02-08T06:37:17,2020-02-08T17:02:17,obs
Morioka,39.694,141.153,2020-02-09,-2.1,-9.4,-5.1,-4.3,-13.5,-7.8,-10.5,67.6,0,0,0,,0,0,33.5,24.1,24.1,8.7,1.8,326.4,1016.3,40.1,19.1,112.5,9.8,5,,2020-02-09T06:36:12,2020-02-09T17:03:28,obs
Morioka,39.694,141.153,2020-02-10,0.9,-8.1,-3.1,0.9,-10.1,-5.6,-8.7,66.2,0.1,100,4.17,"rain,snow",0,0,,16.6,16.6,7.8,1.8,3.5,1016.1,52.8,19.6,83.2,7.2,4,,2020-02-10T06:35:04,2020-02-10T17:04:39,obs
Morioka,39.694,141.153,2020-02-11,2.3,-6.1,-2.1,-1,-8.4,-5,-7.7,66.8,0,0,0,,0,0,,18.3,18.3,8.7,1.8,303.5,1026.1,31.6,20,160.7,13.9,6,,2020-02-11T06:33:56,2020-02-11T17:05:50,obs
Morioka,39.694,141.153,2020-02-12,7.1,-4.1,1,4.7,-7.7,-1.6,-3.9,71.2,0,0,0,,0,0,,18.3,18.3,9.4,3.6,161.4,1025.3,47.1,20,168.2,14.5,7,,2020-02-12T06:32:46,2020-02-12T17:07:01,obs
Morioka,39.694,141.153,2020-02-13,7.1,-0.3,3.1,6.4,-2.7,2.5,0.9,85.9,1,100,8.33,"rain,snow",0,0,,9.4,9.4,4.4,1.8,159.2,1016,67.3,14.3,92.7,7.9,4,,2020-02-13T06:31:34,2020-02-13T17:08:12,obs
Morioka,39.694,141.153,2020-02-14,12,3.3,7.6,12,-0.5,7,4.6,82.7,0.5,100,4.17,rain,0,0,,15.8,15.8,6.8,1.8,161.2,1018,70.6,18.7,74.4,6.4,3,,2020-02-14T06:30:22,2020-02-14T17:09:22,obs
Morioka,39.694,141.153,2020-02-15,9.1,-0.4,5.3,7.4,-0.6,3.2,-0.3,69.7,0,0,0,,0,0,35.3,20.5,20.5,11.1,3.6,277.1,1020.5,55.8,18.7,138.1,12,6,,2020-02-15T06:29:08,2020-02-15T17:10:32,obs
Morioka,39.694,141.153,2020-02-16,2.4,-0.6,1,-0.3,-3.8,-2.2,-0.2,92.2,7.001,100,8.33,"rain,snow",0,0,,14.8,14.8,10.8,1.8,6.6,1013.3,77.4,15,24.1,2.2,1,,2020-02-16T06:27:53,2020-02-16T17:11:42,obs
Morioka,39.694,141.153,2020-02-17,6.7,0.7,3.1,4.7,-2.3,0.8,1,87.1,11.002,100,8.33,rain,0,0,,16.5,16.5,9.5,3.6,341.5,1003.1,64.9,17.4,131.9,11.5,5,,2020-02-17T06:26:36,2020-02-17T17:12:52,obs
Morioka,39.694,141.153,2020-02-18,2.4,-0.1,0.9,1.6,-5.8,-2.4,-0.3,92.2,4.998,100,8.33,"rain,snow",0,0,48.2,25.9,25.9,11.5,3.6,196.8,1006.8,58.8,13.1,123.2,10.7,4,,2020-02-18T06:25:19,2020-02-18T17:14:01,obs
Morioka,39.694,141.153,2020-02-19,4.9,-0.8,2,1.7,-3.2,-1.1,-3.3,69.8,0,0,0,,0,0,35.3,18.4,18.4,11.3,3.6,253,1023.3,36.4,19.4,131.2,11.4,4,,2020-02-19T06:24:00,2020-02-19T17:15:10,obs
Morioka,39.694,141.153,2020-02-20,7,-1.6,2,4.5,-5.3,0.1,-3.4,70.8,0.5,100,4.17,"rain,snow",0,0,,16.6,16.6,8.3,1.8,232.1,1030.1,46.1,19.3,128.9,11.1,5,,2020-02-20T06:22:41,2020-02-20T17:16:19,obs
Morioka,39.694,141.153,2020-02-21,7.2,-1.3,2.4,5.3,-4.2,0.8,-2.9,69.2,0,0,0,,0,0,,18.3,18.3,8.4,1.8,219.2,1033.5,44.4,20,152,13.2,5,,2020-02-21T06:21:20,2020-02-21T17:17:27,obs
Morioka,39.694,141.153,2020-02-22,6.4,-0.9,2.9,5.2,-2.8,1.3,1,87.7,5.998,100,8.33,rain,0,0,,25.8,25.8,8.3,1.8,187.6,1020.5,64.1,14.2,48,4,2,,2020-02-22T06:19:58,2020-02-22T17:18:35,obs
Morioka,39.694,141.153,2020-02-23,5.2,1.4,2.8,1.3,-2.9,-1.3,-2,71.7,3.499,100,8.33,"rain,snow",0,0,64.8,31.6,31.6,18.3,5.4,259.1,1011.3,41.3,18.5,133.4,11.5,5,,2020-02-23T06:18:35,2020-02-23T17:19:43,obs
Morioka,39.694,141.153,2020-02-24,7.6,1.1,3.7,5.1,-3.3,1.2,-2.1,69,4,100,4.17,"rain,snow",0,0,,18.4,18.4,10.8,3.6,249.7,1019.1,29.5,17.6,163.1,14,6,,2020-02-24T06:17:12,2020-02-24T17:20:50,obs
Morioka,39.694,141.153,2020-02-25,8.7,-0.2,4.9,7.5,-3.3,2.7,-4.8,52.1,0,0,0,,0,0,,18.4,18.4,9.9,5.4,295.8,1020.4,53.2,19.9,133.1,11.6,5,,2020-02-25T06:15:47,2020-02-25T17:21:58,obs
Morioka,39.694,141.153,2020-02-26,6,-1.1,1.7,4.4,-6.1,-2.1,-1.4,81.2,1.999,100,4.17,"rain,snow",0,0,,18.3,18.3,13.8,7.6,8.5,1018.1,65.1,16,97.5,8.5,4,,2020-02-26T06:14:22,2020-02-26T17:23:04,obs
Morioka,39.694,141.153,2020-02-27,3.5,-1.6,0.7,1.3,-5.8,-2.9,-2.7,79.1,0.005,100,8.33,"rain,snow",0,0,,18.4,18.4,12.2,5.4,355.3,1019,51.9,19.1,129.2,11.1,5,,2020-02-27T06:12:56,2020-02-27T17:24:11,obs
Morioka,39.694,141.153,2020-02-28,4.4,-3.5,0.3,1,-7.6,-1.9,-4.8,70.3,0.1,100,4.17,snow,0,0,37.1,18.3,18.3,8.2,0,242.2,1022.8,50,19.9,148.2,12.9,6,,2020-02-28T06:11:28,2020-02-28T17:25:17,obs
Morioka,39.694,141.153,2020-02-29,7.1,-0.7,3.2,4.9,-2.5,1.3,-2.2,68.6,0,0,0,,0,0,,22.3,22.3,9.4,0,171.6,1019.3,66.7,19.7,153,13.1,7,,2020-02-29T06:10:01,2020-02-29T17:26:23,obs
Morioka,39.694,141.153,2020-03-01,7.3,0.9,4.3,4.3,-0.4,1.9,0.7,79,1.999,100,4.17,rain,0,0,,18.4,18.4,10.9,3.6,230.4,1016.8,55.8,16.9,197.8,17.1,7,,2020-03-01T06:08:32,2020-03-01T17:27:29,obs
Morioka,39.694,141.153,2020-03-02,5,-2.1,1.3,4.1,-5,0.1,-0.4,89.4,8.999,100,8.33,"rain,snow",0,0,,13,13,5.6,0,159,1018.9,57,15.9,155.8,13.4,6,,2020-03-02T06:07:03,2020-03-02T17:28:34,obs
Morioka,39.694,141.153,2020-03-03,6.7,-0.8,2.5,4.1,-3.7,-0.1,1.1,91.1,4,100,4.17,"rain,snow",0,0,,22.4,22.4,11.2,3.6,9.4,1020.7,46.1,17,178,15.4,6,,2020-03-03T06:05:33,2020-03-03T17:29:39,obs
Morioka,39.694,141.153,2020-03-04,3.9,-1.9,1.1,3.2,-4.8,-0.5,0.5,96.1,2,100,4.17,rain,0,0,,13,13,6.5,1.8,180.2,1021.4,75.4,15.2,65.4,5.5,3,,2020-03-04T06:04:02,2020-03-04T17:30:44,obs
Morioka,39.694,141.153,2020-03-05,6.1,1.2,2.8,5.6,-1.7,1.2,1,89,4.001,100,8.33,"rain,snow",0,0,51.8,22.3,22.3,7.8,3.6,275,1002.7,63.3,16.8,132.2,11.4,5,,2020-03-05T06:02:31,2020-03-05T17:31:48,obs
Morioka,39.694,141.153,2020-03-06,6.6,1.6,3.8,3.2,-1.3,0.5,-3,62.2,0.5,100,4.17,rain,0,0,44.6,24.1,24.1,14.4,7.6,285.3,1014.5,36.5,20,188.6,16.3,7,,2020-03-06T06:00:59,2020-03-06T17:32:52,obs
Morioka,39.694,141.153,2020-03-07,8.1,-3.1,2.6,7.5,-5.4,0.8,-4.7,62.2,0,0,0,,0,0,,18.4,18.4,7.6,1.8,177,1023.8,38,19.6,215.6,18.6,8,,2020-03-07T05:59:27,2020-03-07T17:33:56,obs
Morioka,39.694,141.153,2020-03-08,12.1,-1.1,5.6,12.1,-3.1,4.6,0.9,72.9,0,0,0,,0,0,,16.5,16.5,8.2,1.8,158.7,1021.9,66,20,106.6,9.2,5,,2020-03-08T05:57:54,2020-03-08T17:34:59,obs
Morioka,39.694,141.153,2020-03-09,15.5,3.2,10,15.5,1.7,9.7,6.7,80.9,0,0,0,,0,0,,22.3,22.3,9.9,1.8,173.2,1018.7,70.8,20,142.9,12.3,5,,2020-03-09T05:56:21,2020-03-09T17:36:03,obs
Morioka,39.694,141.153,2020-03-10,12.7,9,11,12.7,8.7,11,11.2,99.2,39.501,100,12.5,rain,0,0,,25.9,25.9,7.4,1.8,181.7,1004.7,74.3,5.8,33.6,2.9,1,,2020-03-10T05:54:47,2020-03-10T17:37:06,obs
Morioka,39.694,141.153,2020-03-11,13.4,0.8,7,13.4,-5.8,4.3,3.7,80.1,7.498,100,8.33,rain,0,0,33.5,33.1,33.1,19.6,9.3,246.1,995.7,41.3,17.5,211.8,18.3,8,,2020-03-11T05:53:13,2020-03-11T17:38:09,obs
Morioka,39.694,141.153,2020-03-12,7.7,0.7,4.4,5.1,-5.9,1.2,-2.5,62.3,0.5,100,4.17,rain,0,0,37.1,33.1,33.1,14.5,3.6,227.3,1018.8,27.4,20,228.1,19.7,8,,2020-03-12T05:51:38,2020-03-12T17:39:11,obs
Morioka,39.694,141.153,2020-03-13,13.2,-2.3,4,13.2,-6.4,1,-1,71.5,0.1,100,4.17,rain,0,0,51.8,44.6,44.6,15.3,3.6,201.9,1016.1,45.5,18.2,163.6,14,7,,2020-03-13T05:50:04,2020-03-13T17:40:14,obs
Morioka,39.694,141.153,2020-03-14,6,-4.5,1.1,6,-7.8,-0.5,-4.7,66.9,0,0,0,,0,0,,12.9,12.9,6.3,1.8,58.1,1013.8,44.4,17.6,116.9,10,4,,2020-03-14T05:48:28,2020-03-14T17:41:16,obs
Morioka,39.694,141.153,2020-03-15,6.6,-0.3,2.8,4.2,-3,0.8,-4.6,60.2,0,0,0,,0,0,,20.5,20.5,8.3,3.6,288.3,1005.9,43.4,20,182.8,15.6,6,,2020-03-15T05:46:53,2020-03-15T17:42:18,obs
Morioka,39.694,141.153,2020-03-16,3.4,-0.6,1.1,1.9,-4.8,-2.2,-1.3,85.1,6.998,100,8.33,"rain,snow",0,0,,35.3,35.3,14.4,0,0.7,1006.9,57.8,14,129.6,11.1,4,,2020-03-16T05:45:17,2020-03-16T17:43:20,obs
Morioka,39.694,141.153,2020-03-17,6.5,-2.1,2.2,3.2,-5.2,-1,-2.5,73.3,1.999,100,4.17,"rain,snow",0,0,,25.9,25.9,13.5,3.6,181.1,1013,49.4,18.1,188.4,16.3,6,,2020-03-17T05:43:41,2020-03-17T17:44:21,obs
Morioka,39.694,141.153,2020-03-18,9.7,0.4,4.8,8.3,-2.8,2.7,1.2,79.5,5.998,100,4.17,"rain,snow",0,0,22.3,18.3,18.3,9.6,3.6,203.4,1011.2,48.5,15.3,197.1,17.1,6,,2020-03-18T05:42:05,2020-03-18T17:45:23,obs
Morioka,39.694,141.153,2020-03-19,17.4,0.1,8.7,17.4,-1.6,8.2,1.5,64.6,0,0,0,,0,0,,22.3,22.3,12.5,0,171.7,1009.5,37.3,19.7,242.9,21.1,8,,2020-03-19T05:40:29,2020-03-19T17:46:24,obs
Morioka,39.694,141.153,2020-03-20,8.6,3.4,5.6,6.4,-3.1,1.8,0,67.7,1.5,100,8.33,rain,0,0,72.4,48.1,48.1,24.4,3.6,245.7,998.7,47.1,17.6,222.1,19.3,7,,2020-03-20T05:38:53,2020-03-20T17:47:25,obs
Morioka,39.694,141.153,2020-03-21,9.7,4.4,6.4,6.9,0.2,3.6,1.8,73.7,10.497,100,12.5,rain,0,0,55.4,25.9,25.9,15.7,3.6,260.4,1008.6,32.1,17.3,216.7,18.7,7,,2020-03-21T05:37:16,2020-03-21T17:48:26,obs
Morioka,39.694,141.153,2020-03-22,6.6,3.4,5.1,6.6,1.4,3.6,3.4,88.7,7.998,100,8.33,rain,0,0,,18.4,18.4,7.5,0,354.5,1008.7,61.5,14.2,82.6,7.2,3,,2020-03-22T05:35:40,2020-03-22T17:49:27,obs
Morioka,39.694,141.153,2020-03-23,7.5,-0.9,3.9,4.9,-2.8,1.2,-4.5,56,0,0,0,,0,0,48.2,25.9,25.9,12.6,5.4,320.8,1011,41.9,20,212.5,18.4,7,,2020-03-23T05:34:03,2020-03-23T17:50:27,obs
Morioka,39.694,141.153,2020-03-24,6.6,-2.4,2.3,3.6,-4.7,-0.1,-5,61.7,0,0,0,,0,0,42.5,22.3,22.3,10.6,1.8,355.3,1014.2,55.6,20,155.6,13.4,5,,2020-03-24T05:32:26,2020-03-24T17:51:28,obs
Morioka,39.694,141.153,2020-03-25,9.2,-1.3,4.2,6.1,-4.7,1.7,-4.3,56.9,0,0,0,,0,0,51.8,25.9,25.9,13.1,3.6,270.7,1019.5,24.5,20,263.5,22.8,9,,2020-03-25T05:30:50,2020-03-25T17:52:28,obs
Morioka,39.694,141.153,2020-03-26,11.6,0.7,6.5,11.6,-3.2,4.7,0,64.3,0,0,0,,0,0,,22.3,22.3,12.7,3.6,219.4,1020.8,62.1,20,206.6,17.9,8,,2020-03-26T05:29:13,2020-03-26T17:53:29,obs
Morioka,39.694,141.153,2020-03-27,17.3,-0.3,8.5,17.3,-2.2,8.1,2.2,68.5,1.999,100,4.17,rain,0,0,,27.7,27.7,10.5,0,168.9,1015,62.4,16.8,190.7,16.4,8,,2020-03-27T05:27:37,2020-03-27T17:54:29,obs
Morioka,39.694,141.153,2020-03-28,12.5,4.9,8.9,12.5,2.6,7.1,-1.2,55.4,1.999,100,4.17,rain,0,0,,24.1,24.1,15.5,1.8,275.2,1014.5,74,17.2,245.8,21.3,8,,2020-03-28T05:26:01,2020-03-28T17:55:29,obs
Morioka,39.694,141.153,2020-03-29,7.6,-1.2,4.2,6.1,-3.1,2,-6,48.8,0,0,0,,0,0,,16.6,16.6,9.7,3.6,345.7,1021.7,53.9,20,90.5,7.8,3,,2020-03-29T05:24:24,2020-03-29T17:56:30,obs
Morioka,39.694,141.153,2020-03-30,12.1,-3.8,4.7,12.1,-6.1,3.1,-6.1,50.7,0,0,0,,0,0,33.5,22.3,22.3,11.7,1.8,163.2,1022.9,65.5,20,230.5,20,9,,2020-03-30T05:22:48,2020-03-30T17:57:30,obs
Morioka,39.694,141.153,2020-03-31,15.2,-1.3,7.6,15.2,-3.3,6.9,0.2,61.4,0,0,0,,0,0,,29.5,29.5,14.1,1.8,177.4,1022.4,37.4,19.6,263.2,22.9,9,,2020-03-31T05:21:13,2020-03-31T17:58:30,obs
Morioka,39.694,141.153,2020-04-01,12.8,8.2,10.1,12.8,6.2,9.1,8.9,92.2,11.999,100,8.33,rain,0,0,,24.1,24.1,10.6,1.8,162.5,1011.2,78.2,10.1,118.2,10.2,5,,2020-04-01T05:19:37,2020-04-01T17:59:30,obs
Morioka,39.694,141.153,2020-04-02,9.7,6.1,7.6,7.8,2.4,4.7,2.7,73.6,24.004,100,12.5,rain,0,0,46.4,29.5,29.5,18.7,5.4,333.4,1003.8,70.7,17,131.5,11.3,5,,2020-04-02T05:18:02,2020-04-02T18:00:30,obs
Morioka,39.694,141.153,2020-04-03,14.1,1.2,8.1,14.1,-1.2,6.9,-0.4,57.7,0,0,0,,0,0,37.1,24.1,24.1,10.8,3.6,217.6,1018.6,17.3,20,279.6,24.2,9,,2020-04-03T05:16:27,2020-04-03T18:01:30,obs
Morioka,39.694,141.153,2020-04-04,17.7,0.4,9.1,17.7,-0.2,8.8,3,68.4,0,0,0,,0,0,,33.5,33.5,14.2,1.8,179,1014.4,45.8,19.5,233.8,20.3,8,,2020-04-04T05:14:52,2020-04-04T18:02:30,obs
Morioka,39.694,141.153,2020-04-05,6.4,1.9,4.7,5.3,-1.7,2.3,0.5,75.1,4.499,100,12.5,rain,0,0,,24.1,24.1,10.9,3.6,214.9,1012.2,44.1,18.5,189.4,16.2,6,,2020-04-05T05:13:18,2020-04-05T18:03:30,obs
